time,id,hardware_version,software_version,state,uptime,snr,seconds_to_first_nonempty_slot,pop_ping_drop_rate,downlink_throughput_bps,uplink_throughput_bps,pop_ping_latency_ms,alerts,fraction_obstructed,currently_obstructed,seconds_obstructed,obstruction_duration,obstruction_interval,direction_azimuth,direction_elevation,is_snr_above_noise_floor,wedges_fraction_obstructed,raw_wedges_fraction_obstructed,valid_s,alert_motors_stuck,alert_thermal_throttle,alert_thermal_shutdown,alert_mast_not_near_vertical,alert_unexpected_location,alert_slow_ethernet_speeds,alert_slow_ethernet_speeds_100,alert_roaming,alert_install_pending,alert_is_heating,alert_power_supply_thermal_throttle,alert_is_power_save_idle,alert_moving_while_not_mobile,alert_moving_too_fast_for_policy,alert_dbf_telem_stale,alert_low_motor_current,alert_lower_signal_than_predicted,alert_obstruction_map_reset,latitude,longitude,altitude
1733514574,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,120799,,0.0,0.0,9068.0849609375,11576.279296875,0.0,131136,0.633132934570313,0,,11.5622549057007,132.923080444336,0.170883730053902,64.6966018676758,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514604,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,120829,,0.0,0.0,6425.673828125,11576.279296875,0.0,131136,0.633132934570313,0,,11.5686902999878,132.515335083008,2.53999471664429,65.3525543212891,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514634,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,120859,,0.0,1.0,0.0,12524.19140625,0.0,131136,0.633132934570313,0,,11.5471954345703,132.110092163086,1.73512876033783,65.3512649536133,0,,,,,,,,,,,,,,,,,,,,,,,,
1733514664,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,120889,,0.0,1.0,0.0,11358.1748046875,0.0,131136,0.633132934570313,1,,11.5349159240723,131.707305908203,3.57708668708801,64.9728469848633,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514694,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,120919,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.633309781551361,0,,11.5582714080811,131.707305908203,6.93822240829468,64.9179153442383,0,,,,,,,,,,,,,,,,,,,,,,,,
1733514724,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,120949,,0.0,1.0,0.0,9445.572265625,0.0,131136,0.633309781551361,0,,11.5582714080811,131.707305908203,12.4202766418457,64.6037063598633,0,,,,,,,,,,,,,,,,,,,,,,,,
1733514754,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,120979,,0.0,1.0,0.0,11408.5068359375,0.0,131136,0.634193778038025,1,,11.4903726577759,130.513595581055,7.29599952697754,63.2223281860352,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514784,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121009,,0.0,0.0,195597.171875,10854.8583984375,0.0,131136,0.634193778038025,0,,11.5175628662109,130.513595581055,1.83504450321198,63.1669654846191,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514814,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,121039,,0.0,1.0,0.0,13287.5546875,0.0,131136,0.634193778038025,0,,11.5356426239014,130.120483398438,1.19238543510437,63.7843132019043,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514844,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,SEARCHING,121069,,0.0,1.0,0.0,9865.0029296875,0.0,131136,0.634193778038025,0,,11.5356426239014,130.120483398438,0.325399786233902,63.5377998352051,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514874,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121099,,0.0,0.0,5502.9267578125,10418.6513671875,0.0,131136,0.633840143680573,0,,11.5356426239014,130.120483398438,1.56258952617645,62.9724388122559,0,,,,,,,,,,,,,,,,,,,,,,,,
1733514904,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121129,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.633486568927765,1,,11.5020742416382,129.34130859375,-0.599450945854187,64.960578918457,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514934,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121159,,0.0,0.0,43587.20703125,11408.5068359375,0.0,131136,0.633486568927765,0,,11.5200395584106,129.34130859375,2.61806917190552,64.9447708129883,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514964,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121189,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.633486568927765,0,,11.5200395584106,129.34130859375,3.24278378486633,65.1612243652344,1,,,,,,,,,,,,,,,,,,,,,,,,
1733514994,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121219,,0.0,0.0625,0.0,10854.8583984375,0.0,131136,0.633840143680573,1,,11.4591464996338,128.571426391602,6.56245517730713,64.6654739379883,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515024,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121249,,0.0,0.0,8925.478515625,10854.8583984375,0.0,131136,0.633840143680573,0,,11.482063293457,128.571426391602,1.66085159778595,64.4263610839844,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515054,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121279,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.633840143680573,0,,11.5173091888428,128.189910888672,7.52063512802124,64.8357925415039,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515084,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121309,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.633840143680573,0,,11.6063299179077,128.189910888672,10.996657371521,65.2441711425781,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515114,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121339,,0.0,0.0,6694.109375,14277.4111328125,0.0,131136,0.633840143680573,0,,11.6803960800171,128.189910888672,2.32048392295837,65.2453002929688,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515144,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121369,,0.0,0.0,48075.11328125,10854.8583984375,0.0,131136,0.633840143680573,0,,11.6803960800171,128.189910888672,2.63687825202942,64.7883529663086,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515174,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121399,,0.0,0.0,6023.0205078125,11408.5068359375,0.0,131136,0.633840143680573,0,,11.6803960800171,128.189910888672,1.01351046562195,65.0574340820313,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515204,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121429,,0.0,0.0,8111.7841796875,10854.8583984375,0.0,131136,0.633663356304169,0,,11.6803960800171,128.189910888672,2.25708293914795,65.1921997070313,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515234,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121459,,0.0,0.0,43058.7265625,11408.5068359375,0.0,131136,0.633663356304169,0,,11.6803960800171,128.189910888672,2.22873377799988,64.5203552246094,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515264,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121489,,0.0,0.0,11534.3359375,11576.279296875,0.0,131136,0.633663356304169,0,,11.6803960800171,128.189910888672,0.94255656003952,64.377571105957,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515294,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121519,,0.0,0.0,22355.640625,10854.8583984375,0.0,131136,0.634370565414429,1,,11.6481456756592,127.810646057129,0.355049550533295,64.977653503418,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515324,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121549,,0.0,0.0,47160.75390625,10854.8583984375,0.0,131136,0.634193778038025,0,,11.6369724273682,127.433624267578,1.93200027942657,65.3277435302734,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515354,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121579,,0.0,0.0,44199.57421875,10032.775390625,0.0,131136,0.634193778038025,0,,11.6369724273682,127.433624267578,2.9114682674408,65.0199661254883,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515384,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121609,,0.0,0.0,92845.1171875,10854.8583984375,0.0,131136,0.634193778038025,0,,11.6369724273682,127.433624267578,2.42396593093872,65.0362854003906,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515414,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121639,,0.0,0.0,66068.6796875,10586.4228515625,0.0,131136,0.634193778038025,0,,11.6072158813477,127.058815002441,3.17126989364624,65.0582733154297,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515444,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121669,,0.0,0.0,8925.478515625,10854.8583984375,0.0,131136,0.634370565414429,0,,11.5778694152832,126.686210632324,3.55629277229309,65.4352111816406,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515474,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121699,,0.0,0.0,48234.49609375,11408.5068359375,0.0,131136,0.634547412395477,0,,11.5423212051392,126.315788269043,4.12097835540771,65.7037734985352,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515504,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121729,,0.0,0.0,51095.01171875,10854.8583984375,0.0,131136,0.634547412395477,0,,11.5423212051392,126.315788269043,3.12513399124146,65.4126129150391,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515534,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121759,,0.0,0.0,49182.41015625,13069.451171875,0.0,131136,0.634547412395477,0,,11.5423212051392,126.315788269043,2.31813740730286,65.0068206787109,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515564,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121789,,0.0,0.0,46036.6796875,10854.8583984375,0.0,131136,0.634547412395477,0,,11.5423212051392,126.315788269043,2.1449019908905,64.0064392089844,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515594,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121819,,0.0,0.0,46934.26171875,11408.5068359375,0.0,131136,0.634547412395477,0,,11.5423212051392,126.315788269043,1.38185620307922,64.4311752319336,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515624,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121849,,0.0,0.0,6987.71044921875,10854.8583984375,0.0,131136,0.634370565414429,0,,11.5423212051392,126.315788269043,1.17764675617218,64.8537445068359,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515654,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,121879,,0.0,0.0,48033.16796875,12515.802734375,0.0,131136,0.634724199771881,0,,11.5184659957886,125.94751739502,6.89972686767578,66.0790252685547,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515684,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121909,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.634900987148285,0,,11.4931011199951,125.94751739502,0.58625864982605,66.7561111450195,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515714,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121939,,0.0,1.0,0.0,12868.125,0.0,131136,0.634900987148285,0,,11.5805654525757,125.94751739502,-2.82785582542419,68.0089263916016,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515744,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121969,,0.0,1.0,0.0,10586.4228515625,0.0,131136,0.634900987148285,0,,11.6680288314819,125.94751739502,-6.76464223861694,69.1872100830078,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515774,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,121999,,0.0,1.0,0.0,14344.51953125,0.0,131136,0.634900987148285,0,,11.684063911438,125.94751739502,-11.2546167373657,70.3464279174805,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515804,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122029,,0.0,0.0,44686.11328125,15636.365234375,0.0,131136,0.634900987148285,0,,11.706202507019,125.581390380859,1.30681419372559,64.4702987670898,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515834,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122059,,0.0,0.0,82611.0078125,12129.9267578125,0.0,131136,0.634900987148285,0,,11.706202507019,125.581390380859,1.65446317195892,64.5043106079102,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515864,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122089,,0.0,0.0,59643.00390625,11576.279296875,0.0,131136,0.634900987148285,0,,11.706202507019,125.581390380859,0.895561754703522,64.9348068237305,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515894,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,122119,,0.0,1.0,0.0,12633.2431640625,0.0,131136,0.635077774524689,0,,11.6965618133545,125.217384338379,0.174043834209442,64.5393676757813,0,,,,,,,,,,,,,,,,,,,,,,,,
1733515924,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122149,,0.0,0.0,47580.18359375,10854.8583984375,0.0,131136,0.635077774524689,0,,11.7191705703735,125.217384338379,2.41463804244995,65.3488388061523,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515954,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122179,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.635077774524689,0,,11.7191705703735,125.217384338379,2.14747548103333,65.2556533813477,1,,,,,,,,,,,,,,,,,,,,,,,,
1733515984,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122209,,0.0,0.0,10242.490234375,10854.8583984375,0.0,131136,0.635077774524689,0,,11.7191705703735,125.217384338379,2.43217825889587,64.8878479003906,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516014,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122239,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.635077774524689,0,,11.7191705703735,125.217384338379,1.36553800106049,65.1296081542969,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516044,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,122269,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.635077774524689,0,,11.7391119003296,125.217384338379,4.22685813903809,64.8961334228516,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516074,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122299,,0.0,0.0,9302.9658203125,18396.216796875,0.0,131136,0.635077774524689,1,,11.8046779632568,125.217384338379,4.16334772109985,65.2348098754883,0,,,,,,,,,,,,,,,,,,,,,,,,
1733516104,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122329,,0.0,0.0,14008.9755859375,10854.8583984375,0.0,131136,0.635608196258545,1,,11.8635187149048,125.217384338379,6.54195356369019,65.7151260375977,0,,,,,,,,,,,,,,,,,,,,,,,,
1733516134,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122359,,0.0,0.0,9110.0283203125,11408.5068359375,0.0,131136,0.635608196258545,0,,11.8850259780884,125.217384338379,1.8990992307663,65.6179122924805,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516164,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122389,,0.0,0.0,49937.3828125,10854.8583984375,0.0,131136,0.635608196258545,0,,11.8848514556885,125.217384338379,2.87287878990173,62.9086761474609,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516194,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122419,,0.0,0.0,49064.96875,11408.5068359375,0.0,131136,0.635608196258545,0,,11.8848514556885,125.217384338379,3.24096179008484,64.2447891235352,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516224,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122449,,0.0,0.0,9923.7236328125,10854.8583984375,0.0,131136,0.635608196258545,0,,11.8848514556885,125.217384338379,1.51103043556213,65.0205993652344,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516254,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122479,,0.0,0.0,61480.109375,13237.2236328125,0.0,131136,0.635608196258545,0,,11.8848514556885,125.217384338379,2.49613952636719,64.6974182128906,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516284,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122509,,0.0,0.0,44686.11328125,14856.224609375,0.0,131136,0.635608196258545,0,,11.8854312896729,125.217384338379,2.85094118118286,64.5896148681641,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516314,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122539,,0.0,0.0,6987.71044921875,10854.8583984375,0.0,131136,0.635608196258545,0,,11.8854312896729,125.217384338379,3.28804039955139,65.5990447998047,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516344,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122569,,0.0,0.0,35316.0390625,10854.8583984375,0.0,131136,0.635608196258545,0,,11.8854312896729,125.217384338379,1.84526324272156,65.2158126831055,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516374,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122599,,0.0,0.0,9151.9716796875,12129.9267578125,0.0,131136,0.635608196258545,0,,11.8604469299316,125.217384338379,3.8152482509613,65.2016067504883,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516404,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122629,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.635431408882141,0,,11.8604469299316,125.217384338379,1.66264200210571,64.4062194824219,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516434,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122659,,0.0,0.0,6987.71044921875,10586.4228515625,0.0,131136,0.635431408882141,0,,11.8604469299316,125.217384338379,1.54120123386383,64.1376876831055,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516464,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,122689,,0.0,1.0,0.0,10854.8583984375,0.0,131136,0.635431408882141,0,,11.8632297515869,125.217384338379,0.155457079410553,64.3972473144531,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516494,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122719,,0.0,0.0,43721.42578125,10586.4228515625,0.0,131136,0.635431408882141,0,,11.9291429519653,125.217384338379,0.837752878665924,64.0160903930664,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516524,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122749,,0.0,0.0,6987.71044921875,10032.775390625,0.0,131136,0.635431408882141,0,,11.9291429519653,125.217384338379,1.44905030727386,65.1588134765625,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516554,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122779,,0.0,0.0,6450.83935546875,11408.5068359375,0.0,131136,0.635431408882141,0,,11.9291429519653,125.217384338379,1.37960350513458,64.6853942871094,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516584,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122809,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.635431408882141,0,,11.9291429519653,125.217384338379,2.64674234390259,64.7145462036133,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516614,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122839,,0.0,0.0,46967.81640625,10854.8583984375,0.0,131136,0.635431408882141,0,,11.9291429519653,125.217384338379,2.4148371219635,65.4799194335938,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516644,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122869,,0.0,0.0,7046.4306640625,11576.279296875,0.0,131136,0.635431408882141,0,,11.9291429519653,125.217384338379,3.18213653564453,65.6308059692383,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516674,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122899,,0.0,0.0,102492.015625,11408.5068359375,0.0,131136,0.635431408882141,0,,11.9717512130737,125.217384338379,3.05171608924866,65.0667877197266,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516704,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,122929,,0.0,0.200000002980232,56597.9375,10854.8583984375,0.0,131136,0.636138617992401,1,,11.9729700088501,125.217384338379,1.46222245693207,64.6948318481445,0,,,,,,,,,,,,,,,,,,,,,,,,
1733516734,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,122959,,0.0,1.0,0.0,11408.5068359375,0.0,131136,0.636492192745209,0,,11.9932594299316,125.217384338379,-1.06550455093384,64.6805191040039,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516764,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,OBSTRUCTED,122989,,0.0,1.0,0.0,11576.279296875,0.0,131136,0.637022614479065,0,,12.041202545166,125.217384338379,6.6219539642334,64.9996337890625,0,,,,,,,,,,,,,,,,,,,,,,,,
1733516794,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123019,,0.0,0.0,120754.015625,12129.9267578125,0.0,131136,0.636845827102661,0,,12.0635213851929,125.217384338379,2.81304454803467,65.0005874633789,0,,,,,,,,,,,,,,,,,,,,,,,,
1733516824,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123049,,0.0,0.0,44409.2890625,10854.8583984375,0.0,131136,0.637376248836517,0,,12.0635213851929,125.217384338379,2.54462599754333,64.913200378418,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516854,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123079,,0.0,0.0,45583.6953125,11408.5068359375,0.0,131136,0.637199461460114,0,,12.0635213851929,125.217384338379,1.55450165271759,65.0420074462891,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516884,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123109,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.637199461460114,0,,12.0635213851929,125.217384338379,1.9344083070755,65.1134185791016,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516914,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123139,,0.0,0.0,6023.0205078125,10854.8583984375,0.0,131136,0.637199461460114,0,,12.0635213851929,125.217384338379,2.93721699714661,64.717170715332,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516944,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123169,,0.0,0.0,51036.29296875,10854.8583984375,0.0,131136,0.637199461460114,0,,12.1061887741089,125.217384338379,3.29002690315247,64.4583587646484,1,,,,,,,,,,,,,,,,,,,,,,,,
1733516974,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123199,,0.0,0.0,5586.81298828125,10854.8583984375,0.0,131136,0.637199461460114,0,,12.1061887741089,125.217384338379,2.28215384483337,64.8253631591797,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517004,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123229,,0.0,0.0,7373.58642578125,11576.279296875,0.0,131136,0.637199461460114,0,,12.1061887741089,125.217384338379,2.46463489532471,64.9264221191406,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517034,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123259,,0.0,0.0,45667.58203125,11408.5068359375,0.0,131136,0.637199461460114,0,,12.1061887741089,125.217384338379,0.983175933361053,64.7116851806641,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517064,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123289,,0.0,0.0,5486.1494140625,10854.8583984375,0.0,131136,0.637199461460114,0,,12.1063623428345,125.217384338379,1.22911071777344,64.5871963500977,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517094,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123319,,0.0,0.0,45139.1015625,11408.5068359375,0.0,131136,0.637729823589325,0,,12.1063623428345,125.217384338379,3.15084648132324,65.1817626953125,0,,,,,,,,,,,,,,,,,,,,,,,,
1733517124,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123349,,0.0,0.0,139074.734375,10854.8583984375,0.0,131136,0.637022614479065,0,,12.1063623428345,125.217384338379,2.09723544120789,65.0002136230469,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517154,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123379,,0.0,0.0,45164.265625,11408.5068359375,0.0,131136,0.636845827102661,0,,12.1063623428345,125.217384338379,4.00938510894775,64.748893737793,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517184,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123409,,0.0,0.0,44837.109375,10854.8583984375,0.0,131136,0.636845827102661,0,,12.1063623428345,125.217384338379,2.69326066970825,64.6126937866211,1,,,,,,,,,,,,,,,,,,,,,,,,
1733517214,ut01000000-00000000-0068a44b,rev3_proto2,2024.11.25.mr46348.1,CONNECTED,123439,,0.0,0.0,7415.529296875,10854.8583984375,0.0,131136,0.636669039726257,0,,12.1063623428345,125.217384338379,3.05124831199646,64.9057312011719,1,,,,,,,,,,,,,,,,,,,,,,,,
